LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,Nous_Mixtral_output,Nous_Mixtral_prompt_token_num,Nous_Mixtral_completion_tokens_num,Nous_llama7b_output,Nous_llama7b_prompt_token_num,Nous_llama7b_completion_tokens_num,Nous_llama13b_output,Nous_llama13b_prompt_token_num,Nous_llama13b_completion_tokens_num,Nous_llama70b_output,Nous_llama70b_prompt_token_num,Nous_llama70b_completion_tokens_num,Yi_34B_output,Yi_34B_prompt_token_num,Yi_34B_completion_tokens_num,Yi_6B_output,Yi_6B_prompt_token_num,Yi_6B_completion_tokens_num,Nous_Mixtral_template,Nous_llama7b_template,Nous_llama13b_template,Nous_llama70b_template,Yi_34B_template,Yi_6B_template
27,2016-09-28,04:30:31,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],106,33,Expecting attribute name [HRESULT = {0}],112,14,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,111,39,Expecting attribute name [HRESULT = {code}],112,14,Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},107,33,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],107,34,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,Expecting attribute name [HRESULT = <*>],Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
28,2016-09-28,04:30:31,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],107,34,Failed to get next element [HRESULT = {HRESULT}],112,16,Failed to get next element [HRESULT = {HRESULT} - {CBS_E_MANIFEST_INVALID_ITEM}],111,34,Failed to get next element [HRESULT = {error code}],112,15,Failed to get next element [HRESULT = {0}],108,14,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],108,35,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = <*> - <*>],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
29,2016-09-28,04:30:31,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,85,12,{packageName}Extended attribute.,85,10,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,<*> attribute.
30,2016-09-28,04:30:31,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],106,33,Expecting attribute name [HRESULT = {0}],112,14,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,111,39,Expecting attribute name [HRESULT = {code}],112,14,Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},107,33,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],107,34,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,Expecting attribute name [HRESULT = <*>],Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
31,2016-09-28,04:30:31,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],107,34,Failed to get next element [HRESULT = {HRESULT}],112,16,Failed to get next element [HRESULT = {HRESULT} - {CBS_E_MANIFEST_INVALID_ITEM}],111,34,Failed to get next element [HRESULT = {error code}],112,15,Failed to get next element [HRESULT = {0}],108,14,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],108,35,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = <*> - <*>],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
32,2016-09-28,04:30:31,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,85,12,{packageName}Extended attribute.,85,10,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,<*> attribute.
33,2016-09-28,04:30:31,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],106,33,Expecting attribute name [HRESULT = {0}],112,14,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,111,39,Expecting attribute name [HRESULT = {code}],112,14,Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},107,33,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],107,34,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,Expecting attribute name [HRESULT = <*>],Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
34,2016-09-28,04:30:31,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],107,34,Failed to get next element [HRESULT = {HRESULT}],112,16,Failed to get next element [HRESULT = {HRESULT} - {CBS_E_MANIFEST_INVALID_ITEM}],111,34,Failed to get next element [HRESULT = {error code}],112,15,Failed to get next element [HRESULT = {0}],108,14,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],108,35,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = <*> - <*>],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
35,2016-09-28,04:30:31,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,85,12,{packageName}Extended attribute.,85,10,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,<*> attribute.
36,2016-09-28,04:30:31,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],106,33,Expecting attribute name [HRESULT = {0}],112,14,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,111,39,Expecting attribute name [HRESULT = {code}],112,14,Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},107,33,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],107,34,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,Expecting attribute name [HRESULT = <*>],Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
37,2016-09-28,04:30:31,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],107,34,Failed to get next element [HRESULT = {HRESULT}],112,16,Failed to get next element [HRESULT = {HRESULT} - {CBS_E_MANIFEST_INVALID_ITEM}],111,34,Failed to get next element [HRESULT = {error code}],112,15,Failed to get next element [HRESULT = {0}],108,14,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],108,35,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = <*> - <*>],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
38,2016-09-28,04:30:31,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,85,12,{packageName}Extended attribute.,85,10,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,<*> attribute.
39,2016-09-28,04:30:31,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,85,12,{packageName}Extended attribute.,85,10,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,<*> attribute.
40,2016-09-28,04:30:31,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],106,33,Expecting attribute name [HRESULT = {0}],112,14,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,111,39,Expecting attribute name [HRESULT = {code}],112,14,Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},107,33,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],107,34,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,Expecting attribute name [HRESULT = <*>],Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
41,2016-09-28,04:30:31,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],107,34,Failed to get next element [HRESULT = {HRESULT}],112,16,Failed to get next element [HRESULT = {HRESULT} - {CBS_E_MANIFEST_INVALID_ITEM}],111,34,Failed to get next element [HRESULT = {error code}],112,15,Failed to get next element [HRESULT = {0}],108,14,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],108,35,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = <*> - <*>],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
42,2016-09-28,04:30:31,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,85,12,{packageName}Extended attribute.,85,10,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,<*> attribute.
43,2016-09-28,04:30:31,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],106,33,Expecting attribute name [HRESULT = {0}],112,14,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,111,39,Expecting attribute name [HRESULT = {code}],112,14,Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},107,33,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],107,34,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,Expecting attribute name [HRESULT = <*>],Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
44,2016-09-28,04:30:31,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E20,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],107,34,Failed to get next element [HRESULT = {HRESULT}],112,16,Failed to get next element [HRESULT = {HRESULT} - {CBS_E_MANIFEST_INVALID_ITEM}],111,34,Failed to get next element [HRESULT = {error code}],112,15,Failed to get next element [HRESULT = {0}],108,14,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],108,35,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = <*> - <*>],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = <*>],Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
45,2016-09-28,04:30:31,Info,CBS,Warning: Unrecognized packageExtended attribute.,E50,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,83,11,Warning: Unrecognized packageExtended attribute.,84,11,Warning: Unrecognized packageExtended attribute.,85,12,{packageName}Extended attribute.,85,10,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,Warning: Unrecognized packageExtended attribute.,<*> attribute.
46,2016-09-28,04:30:31,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],E18,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],106,33,Expecting attribute name [HRESULT = {0}],112,14,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,111,39,Expecting attribute name [HRESULT = {code}],112,14,Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},107,33,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],107,34,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],Expecting attribute name [HRESULT = <*>],Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM].,Expecting attribute name [HRESULT = <*>],Expecting attribute name {HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM},Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM]
