LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,Nous_Mixtral_output,Nous_Mixtral_prompt_token_num,Nous_Mixtral_completion_tokens_num,Nous_llama7b_output,Nous_llama7b_prompt_token_num,Nous_llama7b_completion_tokens_num,Nous_llama13b_output,Nous_llama13b_prompt_token_num,Nous_llama13b_completion_tokens_num,Nous_llama70b_output,Nous_llama70b_prompt_token_num,Nous_llama70b_completion_tokens_num,Yi_34B_output,Yi_34B_prompt_token_num,Yi_34B_completion_tokens_num,Yi_6B_output,Yi_6B_prompt_token_num,Yi_6B_completion_tokens_num,Nous_Mixtral_template,Nous_llama7b_template,Nous_llama13b_template,Nous_llama70b_template,Yi_34B_template,Yi_6B_template
248,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:53.258,2931,INFO,nova.compute.claims,req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] memory limit: 96258.00 MB, free: 95746.00 MB",E10,"[instance: <*>] memory limit: <*> MB, free: <*> MB","memory limit: {memory_limit} MB, free: {free_memory} MB",222,19,"[{instance}] memory limit: {memory_limit} MB, free: {free} MB",224,20,"[instance: {instance_id}] memory limit: {memory_limit} MB, free: {free_memory_limit} MB",223,29,"[{instance}: {id}] memory limit: {limit} MB, free: {free} MB",224,21,"[instance: {instance}] memory limit: {memory_limit}.00 MB, free: {free}.00 MB",224,30,{instance_id} memory limit: {memory_limit} free: {free_memory},224,21,"memory limit: <*> MB, free: <*> MB","[<*>] memory limit: <*> MB, free: <*> MB","[instance: <*>] memory limit: <*> MB, free: <*> MB","[<*>: <*>] memory limit: <*> MB, free: <*> MB","[instance: <*>] memory limit: <*> MB, free: <*> MB",<*> memory limit: <*> free: <*>
249,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:53.259,2931,INFO,nova.compute.claims,req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Total disk: 15 GB, used: 0.00 GB",E16,"[instance: <*>] Total disk: <*> GB, used: <*> GB",Total disk: {disk} used: {used},212,12,[{instance}] Total disk: {disk} used: {used},214,15,"[instance: {instance_id}] Total disk: {total_disk} GB, used: {used_disk} GB",213,27,"[{instance}: {id}] Total disk: {total_disk} GB, used: {used_disk} GB",214,25,"[instance: {id}] Total disk: {total_disk} GB, used: {used} GB",214,24,"{instance} Total disk: {total_disk}, used: {used_disk} GB",214,22,Total disk: <*> used: <*>,[<*>] Total disk: <*> used: <*>,"[instance: <*>] Total disk: <*> GB, used: <*> GB","[<*>: <*>] Total disk: <*> GB, used: <*> GB","[instance: <*>] Total disk: <*> GB, used: <*> GB","<*> Total disk: <*>, used: <*> GB"
250,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:53.259,2931,INFO,nova.compute.claims,req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] disk limit not specified, defaulting to unlimited",E6,"[instance: <*>] disk limit not specified, defaulting to unlimited","disk limit not specified, defaulting to unlimited",206,11,"[instance:{instance}] {variable} not specified, defaulting to {default_value}",208,20,[instance: {instance_id}] {message},207,12,"[instance: {instance_id}] disk limit not specified, defaulting to unlimited",208,19,"[instance: {instance_id}] disk limit not specified, defaulting to unlimited",207,19,{instance_id}: {disk_limit} (default: unlimited),207,16,"disk limit not specified, defaulting to unlimited","[instance:<*>] <*> not specified, defaulting to <*>",[instance: <*>] <*>,"[instance: <*>] disk limit not specified, defaulting to unlimited","[instance: <*>] disk limit not specified, defaulting to unlimited",<*>: <*> (default: unlimited)
251,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:53.260,2931,INFO,nova.compute.claims,req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Total vcpu: 16 VCPU, used: 0.00 VCPU",E18,"[instance: <*>] Total vcpu: <*> VCPU, used: <*> VCPU","Total vcpu: {vcpu_total} VCPU, used: {vcpu_used} VCPU",215,24,"Instance ID: {instance_id}, Total vcpu: {total_vcpu}, used: {used_vcpu}",219,27,"[instance: {instance_id}] Total vcpu: {total_vcpu} VCPU, used: {used_vcpu}%",218,31,"[instance: {instance}] Total vcpu: {total_vcpu} VCPU, used: {used_vcpu} VCPU",219,32,"[instance: {id}] Total vcpu: {total_vcpu} VCPU, used: {used_vcpu} VCPU",217,31,"{instance} Total vcpu: {total_vcpus} VCPU, used: {used_vcpus} VCPU",217,30,"Total vcpu: <*> VCPU, used: <*> VCPU","Instance ID: <*>, Total vcpu: <*>, used: <*>","[instance: <*>] Total vcpu: <*> VCPU, used: <*>%","[instance: <*>] Total vcpu: <*> VCPU, used: <*> VCPU","[instance: <*>] Total vcpu: <*> VCPU, used: <*> VCPU","<*> Total vcpu: <*> VCPU, used: <*> VCPU"
252,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:53.261,2931,INFO,nova.compute.claims,req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] vcpu limit not specified, defaulting to unlimited",E19,"[instance: <*>] vcpu limit not specified, defaulting to unlimited","vcpu limit not specified, defaulting to unlimited",207,12,"[{instance}] {variable} not specified, defaulting to {default}",209,16,[instance: {instance_id}] {message},208,12,[instance: {uuid}] {message},209,10,[instance: {id}] {msg},208,10,"[instance: {instance}] vcpu limit not specified, defaulting to unlimited",208,18,"vcpu limit not specified, defaulting to unlimited","[<*>] <*> not specified, defaulting to <*>",[instance: <*>] <*>,[instance: <*>] <*>,[instance: <*>] <*>,"[instance: <*>] vcpu limit not specified, defaulting to unlimited"
253,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:53.293,2931,INFO,nova.compute.claims,req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Claim successful,E2,[instance: <*>] Claim successful,Claim successful,199,3,[{instance}] Claim successful,201,7,[instance: {instance_id}] Claim successful,200,12,[{instance}] Claim successful,201,7,[instance: {instance_id}] Claim successful,200,12,[instance: {instance}] Claim successful,200,10,Claim successful,[<*>] Claim successful,[instance: <*>] Claim successful,[<*>] Claim successful,[instance: <*>] Claim successful,[instance: <*>] Claim successful
254,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:53.338,25746,INFO,nova.osapi_compute.wsgi.server,req-de9d35cf-5e55-41c8-85ed-eae0a39f53f4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1767941",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1767941",239,81,IP address: {ip_address} Endpoint: {endpoint} Status: {status} Length: {len} Time: {time}.,240,31,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1767941",239,81,"{""ip_address"": ""10.11.10.1"", ""endpoint"": ""/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail"", ""status"": ""200"", ""len"": ""1575"", ""time"": ""0.1767941""}",240,90,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>",IP address: <*> Endpoint: <*> Status: <*> Length: <*> Time: <*>.,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","{""ip_address"": ""<*>"", ""endpoint"": ""<*>"", ""status"": ""<*>"", ""len"": ""<*>"", ""time"": ""<*>""}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
255,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:53.538,25746,INFO,nova.osapi_compute.wsgi.server,req-323b974a-761f-4406-b306-b93e2bb5e478 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/78dc1847-8848-49cc-933e-9239b12c9dcf HTTP/1.1"" status: 200 len: 1708 time: 0.1951439",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET {endpoint}"" status: {status} len: {len} time: {time}",271,31,"{ip_address} ""GET {endpoint}/{server_id}"" status: {status} len: {len} time: {time}",272,31,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",271,26,"{""GET /v2/{guid}/servers/{instance_id} HTTP/1.1"" status: {status} len: {len} time: {time}}",272,38,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",273,26,"{ip_address} ""GET {endpoint}/<id>"" status: {status} len: {len} time: {time}",273,29,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>/<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","{""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>/<id>"" status: <*> len: <*> time: <*>"
256,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:53.893,2931,INFO,nova.virt.libvirt.driver,req-caeb3818-dab6-4e8d-9ea6-aceb23905ebc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Creating image,E3,[instance: <*>] Creating image,Creating image,199,4,[{instance}] [{action}],200,7,[instance: {instance_id}] {action},199,12,[{instance}] Creating image,200,6,[{instance}] {action},200,7,"{instance_id} ""Creating {image_type}""",200,15,Creating image,[<*>] [<*>],[instance: <*>] <*>,[<*>] Creating image,[<*>] <*>,"<*> ""Creating <*>"
257,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:54.818,25746,INFO,nova.osapi_compute.wsgi.server,req-e7b18c45-b875-4590-b598-617401f382c3 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2754171",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,"IP address ""GET endpoint"" status: 200 len: 1759 time: 0.2754171",240,32,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2754171",239,81,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2754171",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET <*>"" status: <*> len: <*> time: <*>","IP address ""GET endpoint"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
258,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:55.100,25746,INFO,nova.osapi_compute.wsgi.server,req-93ebec7f-31c0-4efe-bd3c-b139f832b447 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2773421",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2773421",239,81,"10.11.10.1 ""GET /v2/{endpoint}"" status: {status} len: {len} time: {time}",240,34,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2773421",239,81,"{""ip_address"": ""10.11.10.1"", ""endpoint"": ""/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail"", ""status"": ""200"", ""len"": ""1759"", ""time"": ""0.2773421""}",240,90,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","{""ip_address"": ""<*>"", ""endpoint"": ""<*>"", ""status"": ""<*>"", ""len"": ""<*>"", ""time"": ""<*>""}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
259,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:01:55.266,2931,INFO,nova.compute.manager,-,[instance: b562ef10-ba2d-48ae-bf4a-18666cba4a51] VM Stopped (Lifecycle Event),E23,[instance: <*>] VM Stopped (Lifecycle Event),VM Stopped (Lifecycle Event),200,9,[{instance}] {event},202,7,[{instance_id}] {instance_status},201,11,[instance: {id}] VM Stopped (Lifecycle Event),202,15,[{resource_type}] {event},202,9,"{hostname} ""VM {lifecycle_event}""",202,14,VM Stopped (Lifecycle Event),[<*>] <*>,[<*>] <*>,[instance: <*>] VM Stopped (Lifecycle Event),[<*>] <*>,"<*> ""VM <*>"
260,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:56.385,25746,INFO,nova.osapi_compute.wsgi.server,req-cd862c89-18a0-4954-a1a0-f3f26df71d39 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2794621",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2794621",239,81,"{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",240,27,"{""server_name"":""server1"",""status"":200,""len"":1893,""time"":0.2794621}",239,34,"{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",240,27,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","{""server_name"":""server1"",""status"":<*>,""len"":<*>,""time"":<*>}","{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
261,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:56.636,25746,INFO,nova.osapi_compute.wsgi.server,req-ddab777b-9479-4ebb-b0a0-459ea7fd50b7 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2469411",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2469411",239,81,"{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",240,27,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2469411",239,81,,240,1,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>",,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
262,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:57.910,25746,INFO,nova.osapi_compute.wsgi.server,req-09b59776-544a-4963-b0ae-b19efe78d211 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2686541",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,"10.11.10.1 ""GET /v2/{endpoint}"" status: {status} len: {len} time: {time}",240,34,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2686541",239,81,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2686541",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
263,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:58.172,25746,INFO,nova.osapi_compute.wsgi.server,req-1a086eaf-4641-48d5-bcd7-32c91302df8f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2569268",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",239,27,"10.11.10.1 ""GET /v2/{endpoint}"" status: {status} len: {len} time: {time}",240,34,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2569268",239,81,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2569268",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
264,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:59.428,25746,INFO,nova.osapi_compute.wsgi.server,req-87fb3150-d67d-4752-9f09-376914ef72ec 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2497211",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",239,27,"{{ip_address}} ""GET {{endpoint}}"" status: {{status}} len: {{len}} time: {{time}}",240,27,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2497211",239,81,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2497211",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","{<*>} ""GET {<*>}"" status: {<*>} len: {<*>} time: {<*>}","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
265,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:01:59.664,25746,INFO,nova.osapi_compute.wsgi.server,req-e584ef57-6eeb-4444-bd9a-e1bf5ea3149b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2322080",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>","10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2322080",239,81,"{} ""GET {} HTTP/1.1"" status: {status} len: {len} time: {time}",240,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",239,26,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2322080",240,81,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"{ip_address} ""GET {endpoint}"" status: {status} len: {len} time: {time}",241,26,"<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*> HTTP/1.<*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>","<*> ""GET <*>"" status: <*> len: <*> time: <*>"
