LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,token_num,j2_mid_output,j2_ultra_output,j2_mid_template,j2_ultra_template
48,2015-10-18,"18:01:53,400",INFO,main,org.apache.hadoop.ipc.CallQueueManager,Using callQueue class java.util.concurrent.LinkedBlockingQueue,E110,Using callQueue class java.util.concurrent.LinkedBlockingQueue,96,"Using callQueue class java.util.concurrent.{queue}'
Recalculating schedule, headroom=<memory:0, vCores:-27>","Using callQueue class {queue}'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}","Using callQueue class java.util.concurrent.<*>' Recalculating schedule, headroom=<memory:<*>, vCores:-27>","of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
49,2015-10-18,"18:01:53,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,JOB_CREATE job_1445144423722_0020,E57,JOB_CREATE <*>,96,"JOB_CREATE {job}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","JOB_CREATE job_{timestamp}_{jobid}'
Could you please provide me with the log message you would like me to abstract?","JOB_CREATE <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",JOB_CREATE <*>' Could you please provide me with the log message you would like me to abstract?
50,2015-10-18,"18:01:53,447",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,nodeBlacklistingEnabled:true,E70,nodeBlacklistingEnabled:<*>,90,"nodeBlacklistingEnabled:{enabled}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",nodeBlacklistingEnabled:{nodeBlacklistingEnabled},"nodeBlacklistingEnabled:<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",nodeBlacklistingEnabled:<*>
51,2015-10-18,"18:01:53,447",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,93,"maxTaskFailuresPerNode is {maxTaskFailures}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",maxTaskFailuresPerNode={maxTaskFailuresPerNode},"maxTaskFailuresPerNode is <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",maxTaskFailuresPerNode=<*>
52,2015-10-18,"18:01:53,447",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,blacklistDisablePercent is 33,E25,blacklistDisablePercent is <*>,91,"blacklistDisablePercent is {percent}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",blacklistDisablePercent is {blacklistDisablePercent},"blacklistDisablePercent is <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",blacklistDisablePercent is <*>
53,2015-10-18,"18:01:53,510",INFO,Socket Reader #1 for port 62270,org.apache.hadoop.ipc.Server,Starting Socket Reader #1 for port 62270,E98,Starting Socket Reader #<*> for port <*>,94,"Starting Socket Reader #1 for port <port>'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Starting Socket Reader #1 for port {port},"Starting Socket Reader #<*> for port <port>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Starting Socket Reader #<*> for port <*>
54,2015-10-18,"18:01:53,510",INFO,IPC Server listener on 62270,org.apache.hadoop.ipc.Server,IPC Server listener on 62270: starting,E50,IPC Server listener on <*>: starting,93,IPC Server listener on {port}: starting,IPC Server listener on {port}: starting,IPC Server listener on <*>: starting,IPC Server listener on <*>: starting
55,2015-10-18,"18:01:53,510",INFO,IPC Server Responder,org.apache.hadoop.ipc.Server,IPC Server Responder: starting,E51,IPC Server Responder: starting,90,IPC Server Responder: starting,IPC Server Responder: starting,IPC Server Responder: starting,IPC Server Responder: starting
56,2015-10-18,"18:01:53,557",INFO,main,org.apache.hadoop.yarn.client.RMProxy,Connecting to ResourceManager at msra-sa-41/10.190.173.170:8030,E27,Connecting to ResourceManager at <*>,106,"Connecting to ResourceManager at {host}:{port}'
""Recalculating schedule, headroom={memory:0, vCores:-27}""

""Connecting to ResourceManager at {host:-}:{port}""","Connecting to ResourceManager at {hostname}/{port}'
The template of 'ApplicationMaster: Running on Node c6401.sa-east-1.amazonaws.com'
The template of 'ApplicationMaster: Running on Node c6401.sa-east-1.amazonaws.com' is 'ApplicationMaster: Running on Node {hostname}'","Connecting to ResourceManager at <*>' ""Recalculating schedule, headroom={memory:<*>, vCores:-<*>}"" ""Connecting to ResourceManager at <*>",of 'ApplicationMaster: Running on Node c6401.sa-east-<*>.amazonaws.com' The
57,2015-10-18,"18:01:53,713",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"maxContainerCapability: <memory:8192, vCores:32>",E66,"maxContainerCapability: <memory:<*>, vCores:<*>>",99,"maxContainerCapability: <memory:{memory}, vCores:{core}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","maxContainerCapability: <memory:{memory}, vCores:{core}'
Recalculating schedule, headroom=<memory:0, vCores:-27>
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>
maxContainerCapability: <memory:8192, vCores:32>
maxContainerCapability: <memory:{memory}, vCores:{core}>","maxContainerCapability: <memory:<*>, vCores:<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>","maxContainerCapability: <memory:<*>, vCores:<*>' Recalculating schedule, headroom=<memory:<*>, vCores:-27> Recalculating schedule, headroom=<memory:<*>, vCores:<*> maxContainerCapability: <memory:<*>, vCores:32> maxContainerCapability: <memory:<*>, vCores:<*>"
58,2015-10-18,"18:01:53,713",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,queue: default,E82,queue: default,87,"queue:{queue}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",queue: {queue},"queue:<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",queue: <*>
59,2015-10-18,"18:01:53,713",INFO,main,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Upper limit on the thread pool size is 500,E109,Upper limit on the thread pool size is <*>,91,"Upper limit on the thread pool size is {size}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>",Upper limit on the thread pool size is {pool_size},"Upper limit on the thread pool size is <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Upper limit on the thread pool size is <*>
60,2015-10-18,"18:01:53,713",INFO,main,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,yarn.client.max-cached-nodemanagers-proxies : 0,E114,yarn.client.max-cached-nodemanagers-proxies : <*>,100,"yarn.client.max-cached-nodemanagers-proxies : {proxies}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","yarn.client.max-cached-nodemanagers-proxies : {maxCachedNodeManagersProxies}'
Could you please provide me with the log message you want me to process and abstract?","yarn.client.max-cached-nodemanagers-proxies : <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",yarn.client.max-cached-nodemanagers-proxies : <*>' Could you please provide me with the log message you want me to process and abstract?
61,2015-10-18,"18:01:53,744",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,job_1445144423722_0020Job Transitioned from INITED to SETUP,E54,<*> Transitioned from INITED to SETUP,102,job_1445144423722_0020Job Transitioned from INITED to SETUP,"job_<job_id>_<job_name>Transitioned from INITED to SETUP'
Could you please provide me with the log message you would like me to abstract?",job_1445144423722_0020Job Transitioned from INITED to SETUP,job_<job_id>_<job_name>Transitioned from INITED to SETUP' Could you please provide me with the log message you would like me to abstract?
62,2015-10-18,"18:01:53,775",INFO,CommitterEvent Processor #0,org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,Processing the event EventType: JOB_SETUP,E78,Processing the event EventType: JOB_SETUP,92,"Processing the event {eventType}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","Processing the event EventType: {eventType}'
Could you please provide me with the log message you would like me to abstract?","Processing the event <*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",Processing the event EventType: <*>' Could you please provide me with the log message you would like me to abstract?
63,2015-10-18,"18:01:53,822",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,job_1445144423722_0020Job Transitioned from SETUP to RUNNING,E56,<*> Transitioned from SETUP to RUNNING,101,Job {job_id} Transitioned from {state} to RUNNING,job_<job_id>_<job_name>Transitioned from SETUP to RUNNING,Job <*> Transitioned from <*> to RUNNING,job_<job_id>_<job_name>Transitioned from SETUP to RUNNING
64,2015-10-18,"18:01:53,838",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to <*>,103,Resolved {hostname} to /default-rack,"Resolved MSRA-SA-39 to /default-rack'
The template of 'Removing 1 instance(s)' is 'Removing {count} instance(s)'
The template of 'Adding 1 instance(s)' is 'Adding {count} instance(s)'
The template of 'Removing 1 instance(s)' is 'Removing {count} instance(s)'
The template of 'Adding 1 instance(s)' is 'Adding {count} instance(s)'
The template of 'Removing 1 instance(s)' is 'Removing {count} instance(s)'
The template of 'Adding 1 instance(s)' is 'Adding {count} instance(s)
Recalculating schedule, headroom=<memory:0, vCores:-27>
Resolved MSRA-SA-39.fareast.",Resolved <*> to <*>,of 'Removing <*> instance(s)' is 'Removing <*> instance(s)' The
65,2015-10-18,"18:01:53,869",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to <*>,103,Resolved MSRA-SA-{issue}.fareast.corp.microsoft.com to /default-rack,"Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}",Resolved MSRA-SA-<*>.fareast.corp.microsoft.com to <*>,"of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
66,2015-10-18,"18:01:53,869",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000000 Task Transitioned from NEW to SCHEDULED,E102,<*> Task Transitioned from NEW to SCHEDULED,104,"task_{task_id}_{state}_{timestamp}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","task_<task_id>_<task_attempt_id>_<task_state> Transitioned from <previous_state> to <current_state>'
The template of 'task_1445144423722_0020_m_000000 Task Transitioned from SCHEDULED to RUNNING'
is 'task_<task_id>_<task_attempt_id>_<task_state> Transitioned from <previous_state> to <current_state>'","<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",of 'task_1445144423722_0020_m_000000 Task Transitioned from SCHEDULED to RUNNING' is 'task_<task_id>_<task_attempt_id>_<task_state> Transitioned from <previous_state> to <current_state>'
67,2015-10-18,"18:01:53,869",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to <*>,103,Resolved {hostname} to /default-rack,"Resolved MSRA-SA-39 to /default-rack'
The template of 'Removing 1 instance(s)' is 'Removing {count} instance(s)'
The template of 'Adding 1 instance(s)' is 'Adding {count} instance(s)'
The template of 'Removing 1 instance(s)' is 'Removing {count} instance(s)'
The template of 'Adding 1 instance(s)' is 'Adding {count} instance(s)'
The template of 'Removing 1 instance(s)' is 'Removing {count} instance(s)'
The template of 'Adding 1 instance(s)' is 'Adding {count} instance(s)
Recalculating schedule, headroom=<memory:0, vCores:-27>
Resolved MSRA-SA-39.fareast.",Resolved <*> to <*>,of 'Removing <*> instance(s)' is 'Removing <*> instance(s)' The
68,2015-10-18,"18:01:53,869",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to <*>,103,Resolved MSRA-SA-{issue}.fareast.corp.microsoft.com to /default-rack,"Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}",Resolved MSRA-SA-<*>.fareast.corp.microsoft.com to <*>,"of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
69,2015-10-18,"18:01:53,869",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000001 Task Transitioned from NEW to SCHEDULED,E102,<*> Task Transitioned from NEW to SCHEDULED,104,"task_{task_id}_{state}_{timestamp}'
Recalculating schedule, headroom=<memory:{memory}, vCores:{core}>","task_<task_id>_<task_name> Task Transitioned from <from_state> to <to_state>'
Could you please provide me with the log message you would like me to abstract?","<*>' Recalculating schedule, headroom=<memory:<*>, vCores:<*>",task_<task_id>_<task_name> Task Transitioned from <from_state> to <to_state>' Could you please provide me with the log message you would like me to abstract?
70,2015-10-18,"18:01:53,869",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-39.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to <*>,103,Resolved {hostname} to /default-rack,"Resolved MSRA-SA-39 to /default-rack'
The template of 'Removing 1 instance(s)' is 'Removing {count} instance(s)'
The template of 'Adding 1 instance(s)' is 'Adding {count} instance(s)'
The template of 'Removing 1 instance(s)' is 'Removing {count} instance(s)'
The template of 'Adding 1 instance(s)' is 'Adding {count} instance(s)'
The template of 'Removing 1 instance(s)' is 'Removing {count} instance(s)'
The template of 'Adding 1 instance(s)' is 'Adding {count} instance(s)
Recalculating schedule, headroom=<memory:0, vCores:-27>
Resolved MSRA-SA-39.fareast.",Resolved <*> to <*>,of 'Removing <*> instance(s)' is 'Removing <*> instance(s)' The
71,2015-10-18,"18:01:53,869",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack,E90,Resolved <*> to <*>,103,Resolved MSRA-SA-{issue}.fareast.corp.microsoft.com to /default-rack,"Resolved MSRA-SA-41.fareast.corp.microsoft.com to /default-rack'
The template of 'Recalculating schedule, headroom=<memory:0, vCores:-27>' is 'Recalculating schedule, headroom=<memory:{memory}, vCores:{core}",Resolved MSRA-SA-<*>.fareast.corp.microsoft.com to <*>,"of 'Recalculating schedule, headroom=<memory:<*>, vCores:-27>' is 'Recalculating schedule, headroom=<memory:<*>, vCores:<*>"
